Invoice_ID,Customer_ID,Invoice_Date,Payment_Terms_Days,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Product_Category,Sales_Channel,Payment_Status,Outstanding_Amount,Days_Overdue,Aging_Bucket,Collection_Status,Customer_Risk_Score,Collection_Agent,Dispute_Flag,Promise_To_Pay_Date,Invoice_Month,Invoice_Year,Quarter,Invoice_Priority
INV0010405,CUST0105,2025-01-19,45,2025-03-05,115367,20766.06,136133.06,Electronics,Distributor,Paid,0,11,0-30,Reminder Sent,32,Amit,No,,Jan-2025,2025,Q1,Medium
INV0010406,CUST0896,2024-02-01,15,2024-02-16,223571,40242.78,263813.78,Medical Supplies,Online,Paid,0,0,0-30,Closed,72,Neha,No,,Feb-2024,2024,Q1,High
INV0010407,CUST0832,2025-04-01,45,2025-05-16,49271,8868.78,58139.78,Office Supplies,Corporate,Paid,0,0,0-30,Closed,68,Karan,No,,Apr-2025,2025,Q2,Low
INV0010408,CUST0470,2024-09-24,60,2024-11-23,239825,43168.5,282993.5,Industrial Goods,Online,Paid,0,0,0-30,Closed,67,Karan,No,,Sep-2024,2024,Q3,High
INV0010409,CUST0031,2025-11-04,15,2025-11-19,277915,50024.7,327939.7,Software,Distributor,Paid,0,0,0-30,Closed,38,Neha,No,,Nov-2025,2025,Q4,High
INV0010410,CUST0275,2024-03-22,45,2024-05-06,247289,44512.02,291801.02,Consumer Goods,Corporate,Paid,0,52,31-60,Escalated,37,Amit,No,,Mar-2024,2024,Q1,High
INV0010411,CUST0339,2025-11-22,60,2026-01-21,233248,41984.64,275232.64,Electronics,Direct,Paid,0,3,0-30,Reminder Sent,55,Sneha,No,,Nov-2025,2025,Q4,High
INV0010412,CUST0365,2025-12-10,15,2025-12-25,153839,27691.02,181530.02,Medical Supplies,Online,Paid,0,0,0-30,Closed,31,Pooja,No,,Dec-2025,2025,Q4,Medium
INV0010413,CUST0761,2024-06-09,45,2024-07-24,12360,2224.8,14584.8,Software,Corporate,Paid,0,0,0-30,Closed,37,Sneha,No,,Jun-2024,2024,Q2,Low
INV0010414,CUST0324,2025-06-07,30,2025-07-07,220027,39604.86,259631.86,Consumer Goods,Direct,Paid,0,0,0-30,Closed,60,Amit,No,,Jun-2025,2025,Q2,High
INV0010415,CUST0569,2024-12-20,15,2025-01-04,112626,20272.68,132898.68,Software,Corporate,Paid,0,17,0-30,Escalated,70,Amit,No,,Dec-2024,2024,Q4,Medium
INV0010416,CUST0932,2025-01-03,60,2025-03-04,286904,51642.72,338546.72,Software,Direct,Paid,0,0,0-30,Closed,52,Amit,No,,Jan-2025,2025,Q1,High
INV0010417,CUST0255,2025-10-17,15,2025-11-01,142541,25657.38,168198.38,Electronics,Distributor,Paid,0,0,0-30,Closed,40,Neha,No,,Oct-2025,2025,Q4,Medium
INV0010418,CUST0863,2025-06-08,45,2025-07-23,100018,18003.24,118021.24,Electronics,Online,Paid,0,0,0-30,Closed,36,Rohit,No,,Jun-2025,2025,Q2,Medium
INV0010419,CUST0906,2025-06-03,15,2025-06-18,130818,23547.24,154365.24,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,15,Neha,No,,Jun-2025,2025,Q2,Medium
INV0010420,CUST0617,2026-04-25,15,2026-05-10,231413,41654.34,273067.34,Medical Supplies,Direct,Paid,0,0,0-30,Closed,49,Sneha,No,,Apr-2026,2026,Q2,High
INV0010421,CUST0887,2024-04-29,30,2024-05-29,259030,46625.4,305655.4,Medical Supplies,Direct,Paid,0,7,0-30,Reminder Sent,58,Pooja,No,,Apr-2024,2024,Q2,High
INV0010422,CUST0195,2024-04-04,30,2024-05-04,139163,25049.34,164212.34,Electronics,Distributor,Paid,0,5,0-30,Reminder Sent,54,Neha,No,,Apr-2024,2024,Q2,Medium
INV0010423,CUST0588,2024-12-13,15,2024-12-28,112148,20186.64,132334.64,Industrial Goods,Corporate,Paid,0,13,0-30,Reminder Sent,66,Amit,No,,Dec-2024,2024,Q4,Medium
INV0010424,CUST0177,2025-02-19,60,2025-04-20,153458,27622.44,181080.44,Software,Direct,Paid,0,39,31-60,Escalated,20,Rohit,No,,Feb-2025,2025,Q1,Medium
INV0010425,CUST0754,2025-09-26,15,2025-10-11,130419,23475.42,153894.42,Medical Supplies,Corporate,Unpaid,153894.42,233,90+,Legal Review,50,Neha,No,2026-06-09,Sep-2025,2025,Q3,Medium
INV0010426,CUST0102,2024-03-10,30,2024-04-09,73020,13143.6,86163.6,Medical Supplies,Distributor,Paid,0,15,0-30,Reminder Sent,97,Neha,No,,Mar-2024,2024,Q1,Medium
INV0010427,CUST0833,2025-11-23,45,2026-01-07,258239,46483.02,304722.02,Electronics,Corporate,Paid,0,0,0-30,Closed,64,Sneha,No,,Nov-2025,2025,Q4,High
INV0010428,CUST0063,2025-09-08,60,2025-11-07,39702,7146.36,46848.36,Industrial Goods,Online,Paid,0,0,0-30,Closed,63,Karan,No,,Sep-2025,2025,Q3,Low
INV0010429,CUST0444,2024-06-16,15,2024-07-01,287933,51827.94,339760.94,Consumer Goods,Online,Paid,0,12,0-30,Reminder Sent,86,Neha,No,,Jun-2024,2024,Q2,High
INV0010430,CUST0180,2025-08-09,15,2025-08-24,140821,25347.78,166168.78,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,43,Neha,Yes,,Aug-2025,2025,Q3,Medium
INV0010431,CUST0966,2024-04-03,60,2024-06-02,95139,17125.02,112264.02,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,76,Karan,No,,Apr-2024,2024,Q2,Medium
INV0010432,CUST0595,2024-08-22,30,2024-09-21,144092,25936.56,170028.56,Office Supplies,Online,Paid,0,37,31-60,Escalated,78,Karan,No,,Aug-2024,2024,Q3,Medium
INV0010433,CUST0650,2024-05-08,45,2024-06-22,82530,14855.4,97385.4,Industrial Goods,Direct,Paid,0,0,0-30,Closed,57,Neha,No,,May-2024,2024,Q2,Medium
INV0010434,CUST0066,2024-02-09,30,2024-03-10,23525,4234.5,27759.5,Office Supplies,Corporate,Paid,0,0,0-30,Closed,72,Karan,No,,Feb-2024,2024,Q1,Low
INV0010435,CUST0631,2025-02-17,45,2025-04-03,147810,26605.8,174415.8,Software,Online,Paid,0,1,0-30,Reminder Sent,54,Rohit,No,,Feb-2025,2025,Q1,Medium
INV0010436,CUST0580,2025-12-31,60,2026-03-01,142997,25739.46,168736.46,Electronics,Distributor,Paid,0,0,0-30,Closed,62,Karan,No,,Dec-2025,2025,Q4,Medium
INV0010437,CUST0249,2026-04-27,45,2026-06-11,155335,27960.3,183295.3,Electronics,Corporate,Paid,0,1,0-30,Reminder Sent,21,Sneha,No,,Apr-2026,2026,Q2,Medium
INV0010438,CUST0449,2026-04-28,60,2026-06-27,246134,44304.12,290438.12,Electronics,Corporate,Paid,0,0,0-30,Closed,49,Amit,No,,Apr-2026,2026,Q2,High
INV0010439,CUST0295,2024-06-10,30,2024-07-10,159082,28634.76,187716.76,Medical Supplies,Direct,Paid,0,0,0-30,Closed,29,Neha,No,,Jun-2024,2024,Q2,Medium
INV0010440,CUST0519,2024-10-23,45,2024-12-07,204132,36743.76,240875.76,Office Supplies,Corporate,Paid,0,13,0-30,Reminder Sent,39,Karan,No,,Oct-2024,2024,Q4,High
INV0010441,CUST0916,2025-07-17,45,2025-08-31,214399,38591.82,252990.82,Industrial Goods,Distributor,Unpaid,252990.82,274,90+,Legal Review,26,Sneha,No,2026-06-11,Jul-2025,2025,Q3,High
INV0010442,CUST0729,2026-01-30,60,2026-03-31,86513,15572.34,102085.34,Consumer Goods,Direct,Unpaid,102085.34,62,61-90,Escalated,86,Sneha,No,2026-06-14,Jan-2026,2026,Q1,Medium
INV0010443,CUST0883,2024-06-20,45,2024-08-04,122459,22042.62,144501.62,Software,Direct,Paid,0,47,31-60,Escalated,96,Pooja,No,,Jun-2024,2024,Q2,Medium
INV0010444,CUST0987,2024-01-22,60,2024-03-22,219791,39562.38,259353.38,Industrial Goods,Corporate,Paid,0,16,0-30,Escalated,87,Karan,No,,Jan-2024,2024,Q1,High
INV0010445,CUST0613,2025-02-10,30,2025-03-12,238862,42995.16,281857.16,Office Supplies,Distributor,Paid,0,0,0-30,Closed,71,Neha,No,,Feb-2025,2025,Q1,High
INV0010446,CUST0967,2025-09-18,60,2025-11-17,176602,31788.36,208390.36,Electronics,Distributor,Paid,0,0,0-30,Closed,57,Pooja,No,,Sep-2025,2025,Q3,High
INV0010447,CUST0694,2025-02-19,15,2025-03-06,46519,8373.42,54892.42,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,74,Amit,No,,Feb-2025,2025,Q1,Low
INV0010448,CUST0091,2025-01-29,15,2025-02-13,58377,10507.86,68884.86,Software,Corporate,Paid,0,0,0-30,Closed,65,Amit,No,,Jan-2025,2025,Q1,Low
INV0010449,CUST0283,2024-09-12,60,2024-11-11,34968,6294.24,41262.24,Medical Supplies,Distributor,Paid,0,7,0-30,Reminder Sent,43,Pooja,No,,Sep-2024,2024,Q3,Low
INV0010450,CUST0040,2024-04-26,15,2024-05-11,24196,4355.28,28551.28,Electronics,Corporate,Unpaid,28551.28,751,90+,Legal Review,67,Pooja,No,2026-06-08,Apr-2024,2024,Q2,Low
INV0010451,CUST0040,2024-07-25,30,2024-08-24,73099,13157.82,86256.82,Office Supplies,Distributor,Paid,0,0,0-30,Closed,73,Pooja,No,,Jul-2024,2024,Q3,Medium
INV0010452,CUST0204,2025-03-15,45,2025-04-29,114765,20657.7,135422.7,Consumer Goods,Corporate,Paid,0,44,31-60,Escalated,61,Pooja,No,,Mar-2025,2025,Q1,Medium
INV0010453,CUST0674,2024-12-18,45,2025-02-01,190150,34227,224377,Industrial Goods,Online,Paid,0,0,0-30,Closed,87,Amit,Yes,,Dec-2024,2024,Q4,High
INV0010454,CUST0465,2026-03-20,60,2026-05-19,90154,16227.72,106381.72,Office Supplies,Distributor,Paid,0,0,0-30,Closed,79,Rohit,No,,Mar-2026,2026,Q1,Medium
INV0010455,CUST0326,2025-12-05,15,2025-12-20,15308,2755.44,18063.44,Software,Online,Paid,0,27,0-30,Escalated,42,Karan,No,,Dec-2025,2025,Q4,Low
INV0010456,CUST0309,2025-08-13,60,2025-10-12,242296,43613.28,285909.28,Consumer Goods,Corporate,Paid,0,3,0-30,Reminder Sent,92,Sneha,No,,Aug-2025,2025,Q3,High
INV0010457,CUST0651,2024-11-01,60,2024-12-31,131599,23687.82,155286.82,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,88,Neha,No,,Nov-2024,2024,Q4,Medium
INV0010458,CUST0430,2025-11-30,60,2026-01-29,66356,11944.08,78300.08,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,44,Neha,No,,Nov-2025,2025,Q4,Medium
INV0010459,CUST0183,2025-01-10,45,2025-02-24,268146,48266.28,316412.28,Industrial Goods,Online,Paid,0,0,0-30,Closed,67,Rohit,No,,Jan-2025,2025,Q1,High
INV0010460,CUST0781,2024-06-14,60,2024-08-13,209944,37789.92,247733.92,Software,Direct,Paid,0,31,31-60,Escalated,76,Sneha,No,,Jun-2024,2024,Q2,High
INV0010461,CUST0605,2026-03-28,30,2026-04-27,182841,32911.38,215752.38,Electronics,Corporate,Paid,0,0,0-30,Closed,33,Neha,No,,Mar-2026,2026,Q1,High
INV0010462,CUST0012,2024-08-07,30,2024-09-06,80136,14424.48,94560.48,Medical Supplies,Direct,Paid,0,8,0-30,Reminder Sent,53,Sneha,No,,Aug-2024,2024,Q3,Medium
INV0010463,CUST0451,2025-01-22,15,2025-02-06,256457,46162.26,302619.26,Office Supplies,Distributor,Paid,0,54,31-60,Escalated,36,Karan,No,,Jan-2025,2025,Q1,High
INV0010464,CUST0316,2025-09-24,15,2025-10-09,152681,27482.58,180163.58,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,16,Pooja,No,,Sep-2025,2025,Q3,Medium
INV0010465,CUST0928,2025-07-22,60,2025-09-20,209479,37706.22,247185.22,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,14,Neha,No,,Jul-2025,2025,Q3,High
INV0010466,CUST0081,2024-09-29,30,2024-10-29,24599,4427.82,29026.82,Office Supplies,Direct,Paid,0,0,0-30,Closed,44,Rohit,No,,Sep-2024,2024,Q3,Low
INV0010467,CUST0026,2024-08-30,60,2024-10-29,15393,2770.74,18163.74,Industrial Goods,Corporate,Paid,0,6,0-30,Reminder Sent,51,Rohit,No,,Aug-2024,2024,Q3,Low
INV0010468,CUST0063,2024-06-13,45,2024-07-28,286422,51555.96,337977.96,Industrial Goods,Online,Paid,0,1,0-30,Reminder Sent,61,Pooja,No,,Jun-2024,2024,Q2,High
INV0010469,CUST0696,2025-07-31,15,2025-08-15,166563,29981.34,196544.34,Medical Supplies,Direct,Unpaid,196544.34,290,90+,Legal Review,55,Sneha,No,2026-06-13,Jul-2025,2025,Q3,Medium
INV0010470,CUST0856,2024-04-01,60,2024-05-31,181717,32709.06,214426.06,Electronics,Online,Paid,0,16,0-30,Escalated,66,Neha,No,,Apr-2024,2024,Q2,High
INV0010471,CUST0615,2024-06-09,15,2024-06-24,198622,35751.96,234373.96,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,77,Sneha,No,,Jun-2024,2024,Q2,High
INV0010472,CUST0707,2025-12-27,45,2026-02-10,208235,37482.3,245717.3,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,22,Neha,No,,Dec-2025,2025,Q4,High
INV0010473,CUST0447,2026-02-08,45,2026-03-25,40256,7246.08,47502.08,Consumer Goods,Distributor,Paid,0,14,0-30,Reminder Sent,29,Neha,No,,Feb-2026,2026,Q1,Low
INV0010474,CUST0584,2025-12-09,15,2025-12-24,150150,27027,177177,Electronics,Distributor,Paid,0,0,0-30,Closed,41,Neha,No,,Dec-2025,2025,Q4,Medium
INV0010475,CUST0651,2024-12-15,60,2025-02-13,131833,23729.94,155562.94,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,76,Neha,No,,Dec-2024,2024,Q4,Medium
INV0010476,CUST0800,2025-07-27,60,2025-09-25,254090,45736.2,299826.2,Software,Corporate,Paid,0,0,0-30,Closed,31,Karan,No,,Jul-2025,2025,Q3,High
INV0010477,CUST0144,2024-05-21,15,2024-06-05,269780,48560.4,318340.4,Software,Direct,Paid,0,4,0-30,Reminder Sent,42,Karan,No,,May-2024,2024,Q2,High
INV0010478,CUST0109,2024-11-04,60,2025-01-03,159653,28737.54,188390.54,Office Supplies,Online,Paid,0,23,0-30,Escalated,73,Rohit,No,,Nov-2024,2024,Q4,Medium
INV0010479,CUST0599,2025-07-29,30,2025-08-28,207965,37433.7,245398.7,Software,Corporate,Paid,0,2,0-30,Reminder Sent,40,Karan,No,,Jul-2025,2025,Q3,High
INV0010480,CUST0402,2025-09-24,60,2025-11-23,106481,19166.58,125647.58,Office Supplies,Direct,Paid,0,4,0-30,Reminder Sent,36,Neha,No,,Sep-2025,2025,Q3,Medium
INV0010481,CUST0506,2024-02-08,60,2024-04-08,178622,32151.96,210773.96,Industrial Goods,Online,Paid,0,0,0-30,Closed,61,Amit,No,,Feb-2024,2024,Q1,High
INV0010482,CUST0038,2026-03-24,60,2026-05-23,25678,4622.04,30300.04,Software,Direct,Paid,0,0,0-30,Closed,79,Pooja,Yes,,Mar-2026,2026,Q1,Low
INV0010483,CUST0745,2025-06-06,60,2025-08-05,66635,11994.3,78629.3,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,63,Pooja,No,,Jun-2025,2025,Q2,Medium
INV0010484,CUST0557,2026-01-11,60,2026-03-12,106590,19186.2,125776.2,Software,Direct,Paid,0,3,0-30,Reminder Sent,81,Karan,No,,Jan-2026,2026,Q1,Medium
INV0010485,CUST0472,2024-08-10,45,2024-09-24,215769,38838.42,254607.42,Consumer Goods,Distributor,Paid,0,10,0-30,Reminder Sent,76,Rohit,No,,Aug-2024,2024,Q3,High
INV0010486,CUST0132,2026-01-14,45,2026-02-28,233541,42037.38,275578.38,Industrial Goods,Distributor,Paid,0,11,0-30,Reminder Sent,51,Rohit,No,,Jan-2026,2026,Q1,High
INV0010487,CUST0832,2026-03-17,60,2026-05-16,214792,38662.56,253454.56,Software,Distributor,Unpaid,253454.56,16,0-30,Open,73,Neha,No,2026-06-06,Mar-2026,2026,Q1,High
INV0010488,CUST0927,2024-12-28,15,2025-01-12,261707,47107.26,308814.26,Office Supplies,Direct,Paid,0,1,0-30,Reminder Sent,77,Sneha,No,,Dec-2024,2024,Q4,High
INV0010489,CUST0759,2026-03-09,30,2026-04-08,275550,49599,325149,Industrial Goods,Online,Paid,0,0,0-30,Closed,37,Rohit,No,,Mar-2026,2026,Q1,High
INV0010490,CUST0321,2024-11-11,45,2024-12-26,104348,18782.64,123130.64,Electronics,Corporate,Paid,0,0,0-30,Closed,68,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0010491,CUST0787,2024-10-13,60,2024-12-12,245225,44140.5,289365.5,Medical Supplies,Direct,Paid,0,0,0-30,Closed,45,Pooja,No,,Oct-2024,2024,Q4,High
INV0010492,CUST0132,2025-11-15,45,2025-12-30,57931,10427.58,68358.58,Consumer Goods,Direct,Paid,0,6,0-30,Reminder Sent,51,Rohit,No,,Nov-2025,2025,Q4,Low
INV0010493,CUST0772,2025-08-10,15,2025-08-25,224838,40470.84,265308.84,Office Supplies,Distributor,Paid,0,15,0-30,Reminder Sent,48,Rohit,No,,Aug-2025,2025,Q3,High
INV0010494,CUST0196,2025-07-11,30,2025-08-10,188552,33939.36,222491.36,Industrial Goods,Direct,Paid,0,0,0-30,Closed,31,Amit,No,,Jul-2025,2025,Q3,High
INV0010495,CUST0361,2025-07-11,60,2025-09-09,290711,52327.98,343038.98,Medical Supplies,Direct,Paid,0,0,0-30,Closed,31,Karan,No,,Jul-2025,2025,Q3,High
INV0010496,CUST0825,2025-07-14,60,2025-09-12,230466,41483.88,271949.88,Office Supplies,Distributor,Unpaid,271949.88,262,90+,Legal Review,56,Amit,No,2026-06-15,Jul-2025,2025,Q3,High
INV0010497,CUST0279,2025-10-11,15,2025-10-26,177451,31941.18,209392.18,Medical Supplies,Online,Unpaid,209392.18,218,90+,Legal Review,75,Rohit,No,2026-06-15,Oct-2025,2025,Q4,High
INV0010498,CUST0492,2024-10-12,30,2024-11-11,29419,5295.42,34714.42,Electronics,Online,Paid,0,0,0-30,Closed,65,Karan,No,,Oct-2024,2024,Q4,Low
INV0010499,CUST0768,2025-09-26,30,2025-10-26,100939,18169.02,119108.02,Consumer Goods,Direct,Paid,0,29,0-30,Escalated,84,Sneha,Yes,,Sep-2025,2025,Q3,Medium
INV0010500,CUST0008,2025-08-10,15,2025-08-25,140103,25218.54,165321.54,Software,Online,Paid,0,0,0-30,Closed,76,Neha,No,,Aug-2025,2025,Q3,Medium
INV0010501,CUST0323,2026-01-28,15,2026-02-12,127711,22987.98,150698.98,Software,Online,Paid,0,28,0-30,Escalated,63,Neha,No,,Jan-2026,2026,Q1,Medium
INV0010502,CUST0126,2024-07-15,45,2024-08-29,53382,9608.76,62990.76,Software,Online,Paid,0,6,0-30,Reminder Sent,62,Amit,No,,Jul-2024,2024,Q3,Low
INV0010503,CUST0539,2024-05-17,45,2024-07-01,205592,37006.56,242598.56,Consumer Goods,Direct,Paid,0,6,0-30,Reminder Sent,54,Amit,No,,May-2024,2024,Q2,High
INV0010504,CUST0542,2024-05-19,60,2024-07-18,77321,13917.78,91238.78,Consumer Goods,Online,Paid,0,0,0-30,Closed,36,Pooja,No,,May-2024,2024,Q2,Medium
INV0010505,CUST0216,2024-09-25,30,2024-10-25,231189,41614.02,272803.02,Office Supplies,Corporate,Paid,0,0,0-30,Closed,63,Sneha,No,,Sep-2024,2024,Q3,High
INV0010506,CUST0678,2024-11-06,15,2024-11-21,113586,20445.48,134031.48,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,49,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0010507,CUST0955,2025-02-27,30,2025-03-29,280003,50400.54,330403.54,Consumer Goods,Direct,Paid,0,0,0-30,Closed,67,Amit,No,,Feb-2025,2025,Q1,High
INV0010508,CUST0136,2025-11-26,60,2026-01-25,19923,3586.14,23509.14,Electronics,Direct,Paid,0,10,0-30,Reminder Sent,83,Amit,No,,Nov-2025,2025,Q4,Low
INV0010509,CUST0655,2024-07-09,45,2024-08-23,206809,37225.62,244034.62,Office Supplies,Direct,Paid,0,16,0-30,Escalated,76,Amit,No,,Jul-2024,2024,Q3,High
INV0010510,CUST0712,2026-01-17,45,2026-03-03,177588,31965.84,209553.84,Industrial Goods,Direct,Paid,0,0,0-30,Closed,75,Rohit,No,,Jan-2026,2026,Q1,High
INV0010511,CUST0719,2024-12-21,30,2025-01-20,213756,38476.08,252232.08,Office Supplies,Corporate,Paid,0,0,0-30,Closed,19,Pooja,No,,Dec-2024,2024,Q4,High
INV0010512,CUST0505,2024-08-14,45,2024-09-28,254286,45771.48,300057.48,Software,Corporate,Paid,0,0,0-30,Closed,39,Pooja,No,,Aug-2024,2024,Q3,High
INV0010513,CUST0286,2025-10-16,60,2025-12-15,293330,52799.4,346129.4,Industrial Goods,Online,Paid,0,15,0-30,Reminder Sent,76,Karan,No,,Oct-2025,2025,Q4,High
INV0010514,CUST0047,2025-08-27,30,2025-09-26,78013,14042.34,92055.34,Medical Supplies,Direct,Paid,0,60,31-60,Escalated,73,Rohit,No,,Aug-2025,2025,Q3,Medium
INV0010515,CUST0768,2026-02-13,15,2026-02-28,112934,20328.12,133262.12,Software,Corporate,Paid,0,50,31-60,Escalated,84,Rohit,Yes,,Feb-2026,2026,Q1,Medium
INV0010516,CUST0755,2025-11-02,15,2025-11-17,109373,19687.14,129060.14,Medical Supplies,Distributor,Unpaid,129060.14,196,90+,Legal Review,38,Rohit,No,2026-06-18,Nov-2025,2025,Q4,Medium
INV0010517,CUST0427,2024-07-05,45,2024-08-19,85383,15368.94,100751.94,Industrial Goods,Online,Paid,0,0,0-30,Closed,46,Rohit,No,,Jul-2024,2024,Q3,Medium
INV0010518,CUST0262,2025-04-25,15,2025-05-10,269709,48547.62,318256.62,Industrial Goods,Distributor,Paid,0,23,0-30,Escalated,78,Neha,No,,Apr-2025,2025,Q2,High
INV0010519,CUST0401,2025-01-30,60,2025-03-31,258067,46452.06,304519.06,Electronics,Direct,Paid,0,25,0-30,Escalated,29,Karan,No,,Jan-2025,2025,Q1,High
INV0010520,CUST0300,2024-08-14,15,2024-08-29,105597,19007.46,124604.46,Industrial Goods,Direct,Paid,0,0,0-30,Closed,67,Sneha,No,,Aug-2024,2024,Q3,Medium
INV0010521,CUST0296,2024-06-06,60,2024-08-05,236291,42532.38,278823.38,Electronics,Corporate,Paid,0,0,0-30,Closed,62,Karan,No,,Jun-2024,2024,Q2,High
INV0010522,CUST0569,2024-05-19,60,2024-07-18,198489,35728.02,234217.02,Medical Supplies,Direct,Paid,0,0,0-30,Closed,59,Amit,No,,May-2024,2024,Q2,High
INV0010523,CUST0801,2026-01-06,45,2026-02-20,209801,37764.18,247565.18,Software,Distributor,Paid,0,0,0-30,Closed,31,Karan,No,,Jan-2026,2026,Q1,High
INV0010524,CUST0204,2025-03-14,15,2025-03-29,184358,33184.44,217542.44,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,44,Karan,No,,Mar-2025,2025,Q1,High
INV0010525,CUST0628,2025-09-29,45,2025-11-13,212227,38200.86,250427.86,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,70,Pooja,No,,Sep-2025,2025,Q3,High
INV0010526,CUST0696,2025-01-24,45,2025-03-10,107372,19326.96,126698.96,Software,Corporate,Paid,0,0,0-30,Closed,63,Amit,No,,Jan-2025,2025,Q1,Medium
INV0010527,CUST0124,2025-04-19,45,2025-06-03,149801,26964.18,176765.18,Electronics,Corporate,Paid,0,0,0-30,Closed,45,Amit,No,,Apr-2025,2025,Q2,Medium
INV0010528,CUST0548,2024-10-27,60,2024-12-26,65404,11772.72,77176.72,Office Supplies,Distributor,Paid,0,57,31-60,Escalated,89,Karan,No,,Oct-2024,2024,Q4,Medium
INV0010529,CUST0905,2025-07-17,15,2025-08-01,148642,26755.56,175397.56,Industrial Goods,Corporate,Paid,0,41,31-60,Escalated,35,Neha,No,,Jul-2025,2025,Q3,Medium
INV0010530,CUST0337,2024-03-19,45,2024-05-03,254331,45779.58,300110.58,Software,Online,Paid,0,11,0-30,Reminder Sent,37,Neha,No,,Mar-2024,2024,Q1,High
INV0010531,CUST0529,2026-03-08,15,2026-03-23,293840,52891.2,346731.2,Consumer Goods,Corporate,Paid,0,33,31-60,Escalated,72,Karan,No,,Mar-2026,2026,Q1,High
INV0010532,CUST0139,2024-02-19,15,2024-03-05,65361,11764.98,77125.98,Office Supplies,Distributor,Paid,0,24,0-30,Escalated,62,Neha,No,,Feb-2024,2024,Q1,Medium
INV0010533,CUST0078,2025-09-18,45,2025-11-02,290417,52275.06,342692.06,Software,Distributor,Paid,0,0,0-30,Closed,33,Karan,No,,Sep-2025,2025,Q3,High
INV0010534,CUST0369,2024-03-25,15,2024-04-09,263641,47455.38,311096.38,Industrial Goods,Corporate,Paid,0,14,0-30,Reminder Sent,83,Amit,No,,Mar-2024,2024,Q1,High
INV0010535,CUST0458,2025-12-10,45,2026-01-24,115374,20767.32,136141.32,Consumer Goods,Direct,Paid,0,0,0-30,Closed,64,Pooja,No,,Dec-2025,2025,Q4,Medium
INV0010536,CUST0735,2024-08-16,45,2024-09-30,54503,9810.54,64313.54,Office Supplies,Corporate,Paid,0,0,0-30,Closed,12,Sneha,No,,Aug-2024,2024,Q3,Low
INV0010537,CUST0971,2025-07-27,30,2025-08-26,246597,44387.46,290984.46,Software,Corporate,Paid,0,0,0-30,Closed,60,Amit,No,,Jul-2025,2025,Q3,High
INV0010538,CUST0263,2025-09-19,30,2025-10-19,64233,11561.94,75794.94,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,37,Rohit,No,,Sep-2025,2025,Q3,Medium
INV0010539,CUST0691,2024-08-02,30,2024-09-01,112823,20308.14,133131.14,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,70,Karan,No,,Aug-2024,2024,Q3,Medium
INV0010540,CUST0664,2025-03-15,45,2025-04-29,116522,20973.96,137495.96,Medical Supplies,Online,Paid,0,0,0-30,Closed,73,Pooja,No,,Mar-2025,2025,Q1,Medium
INV0010541,CUST0691,2024-12-30,15,2025-01-14,148206,26677.08,174883.08,Office Supplies,Online,Paid,0,0,0-30,Closed,80,Sneha,No,,Dec-2024,2024,Q4,Medium
INV0010542,CUST0513,2025-04-22,15,2025-05-07,110009,19801.62,129810.62,Medical Supplies,Online,Paid,0,9,0-30,Reminder Sent,95,Karan,No,,Apr-2025,2025,Q2,Medium
INV0010543,CUST0684,2024-01-27,15,2024-02-11,142046,25568.28,167614.28,Electronics,Online,Paid,0,10,0-30,Reminder Sent,46,Neha,No,,Jan-2024,2024,Q1,Medium
INV0010544,CUST0911,2024-12-15,15,2024-12-30,254100,45738,299838,Software,Distributor,Paid,0,0,0-30,Closed,87,Amit,No,,Dec-2024,2024,Q4,High
INV0010545,CUST0107,2024-02-11,45,2024-03-27,238473,42925.14,281398.14,Electronics,Direct,Paid,0,0,0-30,Closed,91,Amit,No,,Feb-2024,2024,Q1,High
INV0010546,CUST0080,2024-05-02,15,2024-05-17,81096,14597.28,95693.28,Industrial Goods,Online,Paid,0,13,0-30,Reminder Sent,13,Neha,No,,May-2024,2024,Q2,Medium
INV0010547,CUST0517,2025-09-08,30,2025-10-08,184868,33276.24,218144.24,Office Supplies,Direct,Unpaid,218144.24,236,90+,Legal Review,57,Amit,No,2026-06-07,Sep-2025,2025,Q3,High
