Payment_ID,Invoice_ID,Payment_Date,Amount_Paid,Payment_Method,Delay_Days,Write_Off_Flag
PAY0008695,INV0008695,2026-01-18,249552.3,UPI,5,No
PAY0008696,INV0008696,,0,,250,No
PAY0008697,INV0008697,2024-11-22,245876.6,Cheque,0,No
PAY0008698,INV0008698,2024-06-14,194027.4,NEFT,0,No
PAY0008699,INV0008699,2024-12-29,205743.62,Cheque,9,No
PAY0008700,INV0008700,2024-12-01,189024.2,RTGS,0,No
PAY0008701,INV0008701,2025-10-05,167144.64,Cheque,9,No
PAY0008702,INV0008702,,0,,98,No
PAY0008703,INV0008703,2024-09-09,298064.46,NEFT,0,No
PAY0008704,INV0008704,2024-03-13,145302.84,Cheque,8,No
PAY0008705,INV0008705,2024-05-02,271682.02,RTGS,0,No
PAY0008706,INV0008706,,0,,134,No
PAY0008707,INV0008707,2025-03-15,319243.1,Cheque,12,No
PAY0008708,INV0008708,2024-10-18,284456.7,UPI,0,No
PAY0008709,INV0008709,2024-11-25,336831,NEFT,0,No
PAY0008710,INV0008710,2024-07-31,206568.44,Bank Transfer,0,No
PAY0008711,INV0008711,2025-12-14,132308.68,RTGS,0,No
PAY0008712,INV0008712,2024-06-06,36483.24,RTGS,28,No
PAY0008713,INV0008713,2024-07-19,337049.3,Bank Transfer,11,No
PAY0008714,INV0008714,2025-05-30,53573.18,Bank Transfer,9,No
PAY0008715,INV0008715,2025-03-22,83208.88,Bank Transfer,0,No
PAY0008716,INV0008716,2025-11-24,19308.34,RTGS,1,No
PAY0008717,INV0008717,2024-06-03,189982.36,NEFT,42,No
PAY0008718,INV0008718,2025-07-07,160347.84,RTGS,56,No
PAY0008719,INV0008719,2026-03-24,127391.62,UPI,28,No
PAY0008720,INV0008720,2024-03-29,171502.38,UPI,0,No
PAY0008721,INV0008721,2025-03-20,215891.62,NEFT,0,No
PAY0008722,INV0008722,2024-06-11,255023.96,UPI,0,No
PAY0008723,INV0008723,2025-03-11,327752.08,Cheque,0,No
PAY0008724,INV0008724,2025-04-17,77260.5,UPI,0,No
PAY0008725,INV0008725,2025-05-09,270414.7,UPI,0,No
PAY0008726,INV0008726,2024-06-22,172806.28,NEFT,0,No
PAY0008727,INV0008727,2025-01-17,131558.2,Cheque,10,No
PAY0008728,INV0008728,2025-10-14,278985.04,NEFT,0,No
PAY0008729,INV0008729,2024-08-30,177667.88,UPI,0,No
PAY0008730,INV0008730,2024-04-10,62879.84,UPI,0,No
PAY0008731,INV0008731,2024-12-08,210718.5,Cheque,0,No
PAY0008732,INV0008732,2025-10-28,157920.58,UPI,33,No
PAY0008733,INV0008733,2024-12-20,323390.8,Cheque,0,No
PAY0008734,INV0008734,2025-12-22,151175.7,Cheque,10,No
PAY0008735,INV0008735,2026-06-12,283779.38,UPI,0,No
PAY0008736,INV0008736,2024-06-12,155505.12,UPI,0,No
PAY0008737,INV0008737,2024-06-25,111403.8,UPI,14,No
PAY0008738,INV0008738,2024-11-22,165026.54,Cheque,0,No
PAY0008739,INV0008739,2025-10-27,328096.64,Bank Transfer,2,No
PAY0008740,INV0008740,2025-02-08,340822.94,UPI,0,No
PAY0008741,INV0008741,2026-04-06,332703.36,Bank Transfer,15,No
PAY0008742,INV0008742,2026-04-13,159315.34,Cheque,0,No
PAY0008743,INV0008743,2024-07-16,223699.68,RTGS,15,No
PAY0008744,INV0008744,2026-04-08,110973.1,UPI,0,No
PAY0008745,INV0008745,2026-01-21,62057.38,Bank Transfer,1,No
PAY0008746,INV0008746,2025-08-16,186878.96,RTGS,10,No
PAY0008747,INV0008747,2024-11-14,139844.16,RTGS,0,No
PAY0008748,INV0008748,2025-12-03,224690.88,NEFT,43,No
PAY0008749,INV0008749,2026-02-20,62472.74,RTGS,0,No
PAY0008750,INV0008750,2025-10-11,21675.42,UPI,0,No
PAY0008751,INV0008751,2026-05-04,242832.2,NEFT,3,No
PAY0008752,INV0008752,2026-06-06,128710.86,RTGS,0,No
PAY0008753,INV0008753,2024-04-13,37020.14,Cheque,4,No
PAY0008754,INV0008754,2025-05-18,37911.04,Bank Transfer,4,No
PAY0008755,INV0008755,2026-04-03,154480.88,RTGS,0,No
PAY0008756,INV0008756,2026-04-26,264386.08,UPI,0,No
PAY0008757,INV0008757,2024-06-28,77780.88,Bank Transfer,0,No
PAY0008758,INV0008758,2025-08-07,241653.38,Bank Transfer,23,No
PAY0008759,INV0008759,2024-02-28,303846.46,UPI,0,No
PAY0008760,INV0008760,2024-04-17,46293.76,RTGS,0,No
PAY0008761,INV0008761,2026-03-21,159375.52,NEFT,0,No
PAY0008762,INV0008762,2024-06-15,286550.02,NEFT,56,No
PAY0008763,INV0008763,2024-01-28,134331.2,NEFT,0,No
PAY0008764,INV0008764,2025-12-02,159970.24,Bank Transfer,7,No
PAY0008765,INV0008765,2025-08-25,336455.76,RTGS,0,No
PAY0008766,INV0008766,2024-09-07,326548.48,NEFT,38,No
PAY0008767,INV0008767,2025-05-04,250994.26,Cheque,0,No
PAY0008768,INV0008768,2026-05-02,174973.94,UPI,0,No
PAY0008769,INV0008769,2024-06-08,30940.78,UPI,0,No
PAY0008770,INV0008770,2025-07-08,295774.08,NEFT,10,No
PAY0008771,INV0008771,2024-05-03,261135.18,Cheque,0,No
PAY0008772,INV0008772,2024-09-26,92906.12,RTGS,0,No
PAY0008773,INV0008773,2026-04-06,35645.44,NEFT,12,No
PAY0008774,INV0008774,2024-09-25,70141.56,UPI,0,No
PAY0008775,INV0008775,2026-01-29,144724.64,Cheque,0,No
PAY0008776,INV0008776,2025-02-18,244327.26,UPI,0,No
PAY0008777,INV0008777,2024-07-06,175824.72,RTGS,1,No
PAY0008778,INV0008778,2025-12-26,324264,RTGS,23,No
PAY0008779,INV0008779,2024-07-04,293507.3,Bank Transfer,14,No
PAY0008780,INV0008780,2026-03-06,296137.52,UPI,0,No
PAY0008781,INV0008781,2025-10-15,257945.64,NEFT,0,No
PAY0008782,INV0008782,2025-09-09,110360.68,RTGS,0,No
PAY0008783,INV0008783,2025-10-22,31541.4,Bank Transfer,0,No
PAY0008784,INV0008784,2024-08-23,27863.34,Cheque,0,No
PAY0008785,INV0008785,2024-12-26,188500.28,RTGS,8,No
PAY0008786,INV0008786,2024-12-10,265773.76,Cheque,0,No
PAY0008787,INV0008787,2026-03-25,130384.1,Cheque,10,No
PAY0008788,INV0008788,2025-01-22,184038.7,Cheque,0,No
PAY0008789,INV0008789,2025-10-14,127470.68,UPI,0,No
PAY0008790,INV0008790,2026-03-03,232366.78,UPI,0,No
PAY0008791,INV0008791,2024-10-02,51826.78,RTGS,0,No
PAY0008792,INV0008792,2025-12-27,189762.88,Cheque,0,No
PAY0008793,INV0008793,2025-07-29,147222.7,UPI,0,No
PAY0008794,INV0008794,2024-11-19,318155.14,Cheque,0,No
PAY0008795,INV0008795,2026-01-20,328398.72,Cheque,10,No
PAY0008796,INV0008796,2024-06-07,96718.7,RTGS,0,No
PAY0008797,INV0008797,2025-07-25,262797.8,UPI,0,No
PAY0008798,INV0008798,2025-02-20,170943.06,RTGS,3,No
PAY0008799,INV0008799,2024-06-26,261314.54,UPI,0,No
PAY0008800,INV0008800,2024-09-12,19860.58,Cheque,0,No
PAY0008801,INV0008801,2025-02-09,199333.86,RTGS,7,No
PAY0008802,INV0008802,2024-09-24,181856.88,UPI,0,No
PAY0008803,INV0008803,2025-08-04,279428.72,UPI,14,No
PAY0008804,INV0008804,2025-10-16,98455.66,UPI,0,No
PAY0008805,INV0008805,2025-05-02,348867,Cheque,0,No
PAY0008806,INV0008806,2025-05-08,67648.22,Cheque,0,No
PAY0008807,INV0008807,,0,,44,No
PAY0008808,INV0008808,2026-01-05,68867.16,Cheque,0,No
PAY0008809,INV0008809,2026-01-03,123931.86,UPI,0,No
PAY0008810,INV0008810,2024-03-24,83762.3,Cheque,0,No
PAY0008811,INV0008811,2024-05-10,33152.1,RTGS,10,No
PAY0008812,INV0008812,2025-12-09,290271.74,NEFT,32,No
PAY0008813,INV0008813,2024-09-07,115412.26,Bank Transfer,3,No
PAY0008814,INV0008814,2025-06-02,117391.12,Bank Transfer,0,No
PAY0008815,INV0008815,,0,,409,No
PAY0008816,INV0008816,2025-07-24,158689.94,Bank Transfer,0,No
PAY0008817,INV0008817,,0,,722,No
PAY0008818,INV0008818,2024-11-29,238804.86,UPI,0,No
PAY0008819,INV0008819,2024-06-03,310820.26,Bank Transfer,0,No
PAY0008820,INV0008820,2025-12-15,59534.54,RTGS,0,No
PAY0008821,INV0008821,2025-05-16,37711.62,Bank Transfer,52,No
PAY0008822,INV0008822,2025-07-01,21529.1,Bank Transfer,0,No
PAY0008823,INV0008823,2025-08-30,152787.58,RTGS,13,No
PAY0008824,INV0008824,2026-04-09,260077.9,Bank Transfer,13,No
PAY0008825,INV0008825,2024-04-29,24765.84,Cheque,0,No
PAY0008826,INV0008826,2024-08-27,208719.58,Cheque,0,No
PAY0008827,INV0008827,2024-12-02,232310.14,NEFT,0,No
PAY0008828,INV0008828,2024-03-24,276118.82,Cheque,3,No
PAY0008829,INV0008829,2024-08-06,43087.7,Cheque,49,No
PAY0008830,INV0008830,2024-10-21,222651.84,NEFT,0,No
PAY0008831,INV0008831,2025-02-18,82713.28,NEFT,0,No
PAY0008832,INV0008832,2024-04-06,345577.16,Bank Transfer,1,No
PAY0008833,INV0008833,2025-04-12,256640.56,NEFT,44,No
PAY0008834,INV0008834,,0,,743,No
PAY0008835,INV0008835,2025-01-31,13501.56,UPI,0,No
PAY0008836,INV0008836,2026-03-17,287167.16,NEFT,0,No
PAY0008837,INV0008837,2024-12-19,344204.82,Cheque,0,No
PAY0008838,INV0008838,2024-07-28,142055.48,Cheque,18,No
PAY0008839,INV0008839,2025-12-26,328639.44,NEFT,3,No
PAY0008840,INV0008840,2025-02-17,281694.32,Bank Transfer,0,No
PAY0008841,INV0008841,2024-09-12,115008.7,RTGS,0,No
PAY0008842,INV0008842,2026-02-05,33409.34,Cheque,0,No
PAY0008843,INV0008843,2026-04-22,350513.1,RTGS,11,No
PAY0008844,INV0008844,2026-02-14,103501.34,RTGS,0,No
PAY0008845,INV0008845,2025-12-01,295522.74,RTGS,58,No
PAY0008846,INV0008846,2024-08-28,245791.64,RTGS,9,No
PAY0008847,INV0008847,2024-03-04,328273.64,RTGS,14,No
PAY0008848,INV0008848,2025-01-04,166270.26,Bank Transfer,36,No
PAY0008849,INV0008849,2025-10-14,88843.38,NEFT,6,No
PAY0008850,INV0008850,2025-02-11,263111.68,Bank Transfer,0,No
PAY0008851,INV0008851,2024-07-06,72625.46,Cheque,2,No
PAY0008852,INV0008852,2025-07-20,252334.74,NEFT,0,No
PAY0008853,INV0008853,2024-11-18,268490.12,UPI,0,No
PAY0008854,INV0008854,2025-06-21,21078.34,NEFT,0,No
PAY0008855,INV0008855,2025-11-27,236700.92,UPI,5,No
PAY0008856,INV0008856,2024-05-28,50872.16,Cheque,0,No
PAY0008857,INV0008857,2025-03-16,203452.06,Cheque,14,No
PAY0008858,INV0008858,2025-01-23,205140.64,RTGS,0,No
PAY0008859,INV0008859,2025-01-27,89473.5,Cheque,2,No
PAY0008860,INV0008860,2025-08-10,22569.86,UPI,0,No
PAY0008861,INV0008861,2025-08-28,70753.98,Bank Transfer,0,No
PAY0008862,INV0008862,2024-09-22,184701.86,RTGS,3,No
PAY0008863,INV0008863,2026-02-21,150159.72,NEFT,0,No
PAY0008864,INV0008864,2024-04-08,144789.54,NEFT,4,No
PAY0008865,INV0008865,2024-07-26,240935.94,Bank Transfer,6,No
PAY0008866,INV0008866,2024-03-23,314408.64,Cheque,0,No
PAY0008867,INV0008867,2026-03-09,258521.48,Cheque,0,No
PAY0008868,INV0008868,2024-09-17,352434.14,UPI,0,No
PAY0008869,INV0008869,2025-10-24,127869.52,RTGS,0,No
PAY0008870,INV0008870,2025-02-19,269454.18,Bank Transfer,6,No
PAY0008871,INV0008871,2025-06-01,129148.64,UPI,12,No
PAY0008872,INV0008872,2025-02-03,94940.44,NEFT,0,No
PAY0008873,INV0008873,2024-10-01,337981.5,UPI,0,No
PAY0008874,INV0008874,2025-04-27,339768.02,Cheque,0,No
PAY0008875,INV0008875,2024-12-18,150290.7,Bank Transfer,0,No
PAY0008876,INV0008876,2025-12-07,135570.2,Bank Transfer,0,No
PAY0008877,INV0008877,2024-06-10,122997.3,NEFT,0,No
PAY0008878,INV0008878,2024-09-04,272549.32,Cheque,0,No
PAY0008879,INV0008879,2025-06-19,24612.44,UPI,0,No
PAY0008880,INV0008880,2025-08-20,302721.92,Bank Transfer,0,No
PAY0008881,INV0008881,2025-07-28,303933.78,UPI,42,No
PAY0008882,INV0008882,2025-10-06,131889.78,NEFT,0,No
PAY0008883,INV0008883,2024-09-11,94903.86,NEFT,0,No
PAY0008884,INV0008884,2026-02-18,107195.92,Cheque,0,No
PAY0008885,INV0008885,2025-08-05,230397.36,RTGS,0,No
PAY0008886,INV0008886,2024-09-28,214165.28,RTGS,0,No
PAY0008887,INV0008887,2024-09-28,176224.74,RTGS,8,No
PAY0008888,INV0008888,2025-09-23,320067.92,Cheque,0,No
PAY0008889,INV0008889,2025-03-01,87625.62,Bank Transfer,6,No
PAY0008890,INV0008890,2025-01-16,239901.08,Bank Transfer,53,No
PAY0008891,INV0008891,2026-01-29,322652.12,Bank Transfer,7,No
PAY0008892,INV0008892,2024-09-03,41670.52,NEFT,5,No
PAY0008893,INV0008893,2024-09-08,280319.62,RTGS,0,No
PAY0008894,INV0008894,2025-02-02,253389.66,Cheque,0,No
PAY0008895,INV0008895,2024-03-04,140748.04,RTGS,0,No
PAY0008896,INV0008896,2024-10-24,166913.36,NEFT,10,No
PAY0008897,INV0008897,2025-09-20,152018.22,NEFT,0,No
PAY0008898,INV0008898,2024-09-22,306566.36,Cheque,8,No
PAY0008899,INV0008899,2025-03-01,60380.6,NEFT,0,No
PAY0008900,INV0008900,2026-05-24,316437.06,NEFT,0,No
PAY0008901,INV0008901,,0,,637,No
PAY0008902,INV0008902,2024-02-25,217360.72,Bank Transfer,0,No
PAY0008903,INV0008903,2026-04-04,292534.98,Cheque,0,No
PAY0008904,INV0008904,2025-12-23,129769.32,UPI,0,No
PAY0008905,INV0008905,2024-10-13,42987.4,RTGS,8,No
PAY0008906,INV0008906,2026-06-01,198822.92,UPI,15,No
PAY0008907,INV0008907,2025-01-01,277698.84,Bank Transfer,0,No
PAY0008908,INV0008908,2026-02-27,238330.5,Cheque,0,No
PAY0008909,INV0008909,2025-02-07,132942.34,Cheque,0,No
PAY0008910,INV0008910,2025-07-06,13371.76,Bank Transfer,0,No
PAY0008911,INV0008911,2024-09-28,155205.4,Bank Transfer,0,No
PAY0008912,INV0008912,2024-08-09,46146.26,UPI,37,No
PAY0008913,INV0008913,2026-03-30,146590.22,Bank Transfer,0,No
PAY0008914,INV0008914,2024-06-12,316442.96,Cheque,0,No
PAY0008915,INV0008915,2024-10-12,305651.86,RTGS,0,No
PAY0008916,INV0008916,2025-05-06,67795.72,NEFT,9,No
PAY0008917,INV0008917,2025-05-30,69382.82,Cheque,0,No
PAY0008918,INV0008918,2025-08-25,212266.66,NEFT,0,No
PAY0008919,INV0008919,2024-10-12,327171.52,Bank Transfer,0,No
PAY0008920,INV0008920,2025-04-08,264282.24,Bank Transfer,0,No
PAY0008921,INV0008921,2026-02-08,149034,NEFT,0,No
PAY0008922,INV0008922,2026-03-30,165498.54,RTGS,0,No
PAY0008923,INV0008923,2025-05-11,123344.22,Bank Transfer,15,No
PAY0008924,INV0008924,,0,,346,No
PAY0008925,INV0008925,2024-07-30,130314.48,Bank Transfer,7,No
PAY0008926,INV0008926,2024-12-08,202804.24,Bank Transfer,24,No
PAY0008927,INV0008927,2024-12-30,15874.54,NEFT,0,No
PAY0008928,INV0008928,2025-06-13,122278.68,UPI,0,No
PAY0008929,INV0008929,,0,,501,No
PAY0008930,INV0008930,2026-01-19,337246.36,UPI,0,No
PAY0008931,INV0008931,2025-08-31,120650.28,UPI,0,No
PAY0008932,INV0008932,2025-03-13,271125.06,Bank Transfer,14,No
PAY0008933,INV0008933,2026-05-22,209445.28,NEFT,0,No
PAY0008934,INV0008934,2024-08-28,218455.76,Bank Transfer,0,No
PAY0008935,INV0008935,2025-03-20,34595.24,UPI,0,No
PAY0008936,INV0008936,2025-03-13,166774.12,NEFT,0,No
PAY0008937,INV0008937,2025-06-21,14528.16,RTGS,0,No
PAY0008938,INV0008938,2024-09-10,120256.16,Cheque,0,No
PAY0008939,INV0008939,2025-03-20,62670.98,UPI,0,No
PAY0008940,INV0008940,2025-05-10,182925.96,RTGS,0,No
PAY0008941,INV0008941,2025-06-28,343614.82,Cheque,0,No
PAY0008942,INV0008942,2024-10-09,213045.46,Bank Transfer,15,No
PAY0008943,INV0008943,2025-11-17,156781.88,UPI,0,No
PAY0008944,INV0008944,2025-10-17,101875.3,RTGS,0,No
PAY0008945,INV0008945,2024-04-28,236561.68,NEFT,11,No
PAY0008946,INV0008946,2024-11-14,275601.98,NEFT,1,No
PAY0008947,INV0008947,2025-12-07,247868.44,RTGS,0,No
PAY0008948,INV0008948,2024-06-27,101310.08,Bank Transfer,0,No
PAY0008949,INV0008949,2024-03-05,244049.96,UPI,2,No
PAY0008950,INV0008950,2024-10-28,118875.56,NEFT,0,No
PAY0008951,INV0008951,2024-09-11,199772.82,Bank Transfer,0,No
PAY0008952,INV0008952,2026-01-09,342380.54,Bank Transfer,0,No
PAY0008953,INV0008953,2025-03-28,342681.44,Cheque,0,No
PAY0008954,INV0008954,2025-10-26,278845.8,RTGS,0,No
PAY0008955,INV0008955,2025-03-27,242428.64,NEFT,22,No
PAY0008956,INV0008956,2025-07-24,85015.46,RTGS,0,No
PAY0008957,INV0008957,,0,,49,No
PAY0008958,INV0008958,2026-05-02,283302.66,Cheque,0,No
PAY0008959,INV0008959,2024-05-01,27102.24,NEFT,0,No
PAY0008960,INV0008960,2024-05-18,98135.88,Bank Transfer,0,No
PAY0008961,INV0008961,2025-07-10,22350.38,RTGS,0,No
PAY0008962,INV0008962,2025-11-01,130198.84,RTGS,0,No
PAY0008963,INV0008963,2025-03-13,318694.4,NEFT,0,No
PAY0008964,INV0008964,2025-05-01,190591.24,NEFT,0,No
PAY0008965,INV0008965,2025-10-16,95051.36,Bank Transfer,0,No
PAY0008966,INV0008966,2024-10-30,23499.7,Cheque,0,No
PAY0008967,INV0008967,2025-08-06,173799.84,Bank Transfer,5,No
PAY0008968,INV0008968,2026-05-12,314156.12,RTGS,0,No
PAY0008969,INV0008969,2025-02-26,275727.06,Cheque,0,No
PAY0008970,INV0008970,2025-05-16,255339.02,RTGS,0,No
PAY0008971,INV0008971,2026-02-16,44480.1,RTGS,0,No
PAY0008972,INV0008972,2024-12-11,98424.98,UPI,0,No
PAY0008973,INV0008973,2025-11-27,125876.5,Bank Transfer,0,No
PAY0008974,INV0008974,2024-07-22,97418.44,Bank Transfer,0,No
PAY0008975,INV0008975,2024-09-14,65924.24,Bank Transfer,0,No
PAY0008976,INV0008976,2025-05-04,222445.34,Bank Transfer,11,No
PAY0008977,INV0008977,2025-12-10,13429.58,Cheque,20,No
PAY0008978,INV0008978,2025-09-11,41780.26,UPI,0,No
PAY0008979,INV0008979,2025-07-05,85768.3,NEFT,16,No
PAY0008980,INV0008980,2025-10-03,80401.66,NEFT,0,No
PAY0008981,INV0008981,2025-02-25,241333.6,UPI,6,No
PAY0008982,INV0008982,2026-06-14,335901.16,RTGS,0,No
PAY0008983,INV0008983,2025-07-19,279402.76,Cheque,8,No
PAY0008984,INV0008984,2024-10-21,268300.14,Bank Transfer,0,No
PAY0008985,INV0008985,2025-09-17,264992.6,RTGS,9,No
PAY0008986,INV0008986,2026-03-24,71963.48,Cheque,0,No
PAY0008987,INV0008987,2024-08-29,145813.78,RTGS,9,No
PAY0008988,INV0008988,,0,,476,No
PAY0008989,INV0008989,2025-08-25,141880.84,UPI,0,No
PAY0008990,INV0008990,2026-02-14,328591.06,Bank Transfer,0,No
PAY0008991,INV0008991,,0,,171,No
PAY0008992,INV0008992,2026-01-18,347428.58,UPI,0,No
PAY0008993,INV0008993,2024-08-23,136457.56,UPI,0,No
PAY0008994,INV0008994,2024-06-11,98433.24,Bank Transfer,7,No
PAY0008995,INV0008995,2024-11-15,191266.2,RTGS,0,No
PAY0008996,INV0008996,2026-06-26,248635.44,UPI,0,No
PAY0008997,INV0008997,2025-11-01,199029.42,RTGS,0,No
PAY0008998,INV0008998,2026-04-16,331385.3,Cheque,0,No
PAY0008999,INV0008999,2025-10-29,148351.96,UPI,0,No
PAY0009000,INV0009000,2025-05-19,300006.74,UPI,2,No
PAY0009001,INV0009001,2024-08-06,180575.4,Bank Transfer,0,No
PAY0009002,INV0009002,2026-05-30,223501.44,NEFT,0,No
PAY0009003,INV0009003,2026-04-14,187828.86,NEFT,0,No
PAY0009004,INV0009004,2024-11-13,293799.94,NEFT,4,No
PAY0009005,INV0009005,2024-04-02,262854.44,Cheque,12,No
PAY0009006,INV0009006,2025-04-20,250949.42,RTGS,46,No
PAY0009007,INV0009007,2024-10-08,183764.94,Bank Transfer,15,No
PAY0009008,INV0009008,2026-05-12,190181.78,Cheque,0,No
PAY0009009,INV0009009,2026-03-28,106261.36,RTGS,0,No
PAY0009010,INV0009010,2025-07-08,220696.58,Cheque,8,No
PAY0009011,INV0009011,2024-10-17,55419.88,Bank Transfer,0,No
PAY0009012,INV0009012,2025-10-08,87534.76,Bank Transfer,27,No
PAY0009013,INV0009013,2024-07-30,318909.16,NEFT,0,No
PAY0009014,INV0009014,2024-02-23,269437.66,Cheque,0,No
PAY0009015,INV0009015,2024-08-10,144124.02,Bank Transfer,0,No
PAY0009016,INV0009016,2024-04-16,240303.46,Cheque,0,No
PAY0009017,INV0009017,2025-03-29,15437.94,Cheque,0,No
PAY0009018,INV0009018,2026-04-21,224176.4,NEFT,14,No
PAY0009019,INV0009019,2024-04-04,42444.6,Cheque,4,No
PAY0009020,INV0009020,2024-08-17,246241.22,RTGS,26,No
PAY0009021,INV0009021,2024-02-22,85355.3,Cheque,0,No
PAY0009022,INV0009022,2024-11-11,343916.9,NEFT,23,No
PAY0009023,INV0009023,,0,,275,No
PAY0009024,INV0009024,2025-01-09,210163.9,Bank Transfer,11,No
PAY0009025,INV0009025,2024-06-10,322902.28,NEFT,2,No
PAY0009026,INV0009026,2024-04-28,109162.98,Cheque,9,No
PAY0009027,INV0009027,2026-04-14,311733.58,RTGS,0,No
PAY0009028,INV0009028,2026-04-23,173732.58,UPI,6,No
PAY0009029,INV0009029,2024-11-04,156923.48,UPI,0,No
PAY0009030,INV0009030,2025-05-21,254052.82,Cheque,60,No
PAY0009031,INV0009031,2025-06-16,317598.18,NEFT,0,No
PAY0009032,INV0009032,2025-03-27,137215.12,Cheque,3,No
PAY0009033,INV0009033,2025-06-12,25997.76,NEFT,30,No
PAY0009034,INV0009034,2024-11-29,252147.12,RTGS,13,No
PAY0009035,INV0009035,2024-09-19,16918.84,NEFT,0,No
PAY0009036,INV0009036,2025-12-07,179329.32,Bank Transfer,47,No
PAY0009037,INV0009037,2024-12-10,163922.06,RTGS,0,No
PAY0009038,INV0009038,2026-01-05,27960.1,Cheque,0,No
PAY0009039,INV0009039,2025-04-27,27658.02,UPI,8,No
PAY0009040,INV0009040,2024-04-21,264218.52,UPI,59,No
PAY0009041,INV0009041,2025-10-18,61165.3,UPI,0,No
PAY0009042,INV0009042,2025-03-13,167778.3,UPI,0,No
PAY0009043,INV0009043,2025-08-31,45838.28,UPI,0,No
PAY0009044,INV0009044,2026-06-24,86813.78,UPI,9,No
PAY0009045,INV0009045,2025-07-14,52994.98,Cheque,15,No
PAY0009046,INV0009046,2026-02-23,315050.56,RTGS,0,No
PAY0009047,INV0009047,2025-03-01,309458.54,Bank Transfer,0,No
PAY0009048,INV0009048,2025-02-01,241616.8,UPI,0,No
PAY0009049,INV0009049,2025-11-12,24148.7,Bank Transfer,0,No
PAY0009050,INV0009050,2026-01-21,227564.18,Cheque,0,No
PAY0009051,INV0009051,2025-12-16,23132.72,NEFT,6,No
PAY0009052,INV0009052,2026-06-18,229081.66,UPI,10,No
PAY0009053,INV0009053,2025-01-13,59938.1,UPI,0,No
PAY0009054,INV0009054,2024-02-03,255752.02,NEFT,0,No
PAY0009055,INV0009055,2026-01-31,237987.12,Cheque,0,No
PAY0009056,INV0009056,2025-06-05,128660.12,UPI,52,No
PAY0009057,INV0009057,2026-04-23,176648.36,Cheque,0,No
PAY0009058,INV0009058,2025-05-17,113610.4,Cheque,5,No
PAY0009059,INV0009059,2024-10-14,169859.82,UPI,0,No
PAY0009060,INV0009060,2024-07-27,183989.14,Bank Transfer,0,No
PAY0009061,INV0009061,2026-04-05,80247.08,RTGS,8,No
PAY0009062,INV0009062,2026-03-28,26677.44,Bank Transfer,0,No
PAY0009063,INV0009063,2025-08-09,189646.06,Cheque,0,No
PAY0009064,INV0009064,2025-03-21,165605.92,Cheque,0,No
PAY0009065,INV0009065,2024-12-02,81860.14,Bank Transfer,0,No
PAY0009066,INV0009066,2024-10-17,173034.02,UPI,0,No
PAY0009067,INV0009067,2026-01-18,345534.68,UPI,0,No
PAY0009068,INV0009068,2025-05-30,109335.26,Bank Transfer,0,No
PAY0009069,INV0009069,2025-01-20,230334.82,UPI,0,No
PAY0009070,INV0009070,2025-10-05,147763.14,UPI,30,No
PAY0009071,INV0009071,2025-07-19,103611.08,Bank Transfer,0,No
PAY0009072,INV0009072,2024-07-30,224537.48,RTGS,0,No
PAY0009073,INV0009073,2025-05-16,34081.94,UPI,0,No
PAY0009074,INV0009074,2025-08-06,192671.58,UPI,0,No
PAY0009075,INV0009075,2024-12-19,67647.04,UPI,12,No
PAY0009076,INV0009076,2025-01-03,36649.62,Bank Transfer,0,No
PAY0009077,INV0009077,2024-06-19,281906.72,RTGS,14,No
PAY0009078,INV0009078,2026-04-30,51543.58,NEFT,0,No
PAY0009079,INV0009079,2024-02-04,237823.1,NEFT,15,No
PAY0009080,INV0009080,2025-02-27,196631.66,RTGS,4,No
PAY0009081,INV0009081,2024-12-12,160496.52,NEFT,4,No
PAY0009082,INV0009082,2024-11-07,54337.82,UPI,0,No
PAY0009083,INV0009083,2024-04-01,280956.82,UPI,0,No
PAY0009084,INV0009084,2025-11-21,327245.86,Bank Transfer,0,No
PAY0009085,INV0009085,2026-03-19,244729.64,UPI,0,No
PAY0009086,INV0009086,2024-07-10,340122.02,UPI,2,No
PAY0009087,INV0009087,2024-03-09,305630.62,Bank Transfer,0,No
PAY0009088,INV0009088,2026-01-04,61983.04,NEFT,0,No
PAY0009089,INV0009089,2024-04-06,349331.92,RTGS,0,No
PAY0009090,INV0009090,2025-01-09,141773.46,Cheque,0,No
PAY0009091,INV0009091,2024-06-24,118128.62,RTGS,0,No
PAY0009092,INV0009092,2025-08-23,39022.6,Bank Transfer,6,No
PAY0009093,INV0009093,2025-01-15,289358.42,Cheque,0,No
PAY0009094,INV0009094,2025-06-29,291908.4,UPI,12,No
PAY0009095,INV0009095,2025-10-27,57569.84,NEFT,9,No
PAY0009096,INV0009096,2025-11-01,50454.44,Cheque,1,No
PAY0009097,INV0009097,2024-05-28,333088.04,UPI,60,No
PAY0009098,INV0009098,2024-11-27,310751.82,RTGS,59,No
PAY0009099,INV0009099,2024-07-22,107627.8,UPI,0,No
PAY0009100,INV0009100,2026-02-08,319140.44,Bank Transfer,0,No
PAY0009101,INV0009101,,0,,192,No
PAY0009102,INV0009102,2026-05-13,63390.78,NEFT,0,No
